0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
13890,3292,37383,25072,7096,30435,15458,39932,31150,11081,246,8659,20207,1656,26553,10243,2145,13351,13483,10528,13242,35273,18624,3936,2708,26226,8969,1929,31959,37051,2110,20727,9976,39698,25192,35994,28752,34771,19078,7655,9034,24612,35213,36560,19567,17999,39959,9602,17710,8735
16173,16326,4848,15501,9366,33276,7409,3207,1407,39082,6279,5625,8648,790,4868,11294,20771,19606,2126,30854,272,4806,33352,1549,35266,13005,6218,7114,6221,655,3195,23497,27155,36161,8644,29913,41095,13945,11699,22162,41484,6351,33159,15530,33154,28156,36808,12425,23206,30702
34969,24464,27457,26854,5785,15285,20644,26783,23592,5840,32533,21416,8788,11955,25945,36591,23148,4506,7952,31099,23816,15263,24168,38644,17999,32909,6746,34959,25768,548,12074,23416,37841,25683,3547,41237,4569,40339,33560,21160,11581,1892,27529,14512,7161,31534,7960,35225,5602,12552
41999,9066,28188,9069,28181,28177,28169,28192,28163,9088,28152,9090,9091,9097,28138,28159,28198,9057,28199,28269,9012,28255,28239,9026,9027,28235,28234,28233,28219,9047,28210,28206,28202,28200,28133,9004,9104,28105,9165,28027,9169,9170,28023,9174,28032,28021,28013,28012,27996,9187
20222,40622,1731,16199,31194,24837,38988,11819,30176,9086,9571,8716,27781,9461,1678,16798,41730,30078,8724,31021,18392,37404,36770,36830,4698,9212,27876,23195,14883,24573,14623,19546,21719,15684,36215,27359,23291,16598,12577,25025,23412,20638,36648,15012,14865,4356,15324,36910,36923,4685
28072,30933,16617,29157,14716,28209,17250,4684,18894,30539,16376,9616,37275,927,23698,30723,6753,27928,1574,32210,9740,3425,38918,36449,18254,22837,26399,20283,8222,7461,12208,37601,23511,9775,26986,12604,28748,19870,40178,7683,8274,35722,25204,39045,26082,16823,2046,25289,35445,13025
39206,39280,1515,14514,38590,26242,2082,6134,23511,11939,39343,38261,12539,24920,9183,9969,30455,23340,20571,4281,39793,11409,40832,10392,40581,38739,27112,41286,30933,37412,7780,23619,41929,9543,25056,20038,5858,24132,35519,11635,20845,35678,7683,29369,13809,19874,12474,8765,20146,19040
9319,15682,22163,26839,32404,21795,22393,32417,33984,38268,15111,1278,35398,695,17946,29713,5702,28658,12685,38294,28661,705,38941,33942,20634,2228,29738,40885,10394,15694,26797,24233,22407,648,38232,18732,11312,4821,29760,19282,16371,658,19280,7404,4833,36440,18290,21275,15104,21794
32847,33089,38241,14663,33008,2930,7144,14594,14582,39372,40636,7261,23650,23670,23676,38283,7285,32792,23721,7300,32755,23758,973,40709,33118,23368,33619,33618,858,22918,871,15108,15093,33437,6776,33417,38319,15028,6819,916,33301,23126,40769,14866,33241,14809,14759,14736,33405,32716
21217,19508,21867,11704,41673,9177,28682,23506,28711,22693,14684,3181,31705,19526,9108,36940,13321,11858,19501,13226,37629,39791,15795,22854,30898,28905,41666,3123,7673,25475,33111,22746,9873,39078,3617,15311,10082,12543,16216,24103,35111,382,10718,12334,9363,442,4807,15064,16314,18209
0,25561,25560,25559,25557,25556,25555,25553,25551,25550,25547,25546,25544,25562,25543,25540,25539,25538,25537,25536,25533,25529,25528,25527,25526,25524,25523,25541,25522,25563,25565,25605,25604,25601,25600,25599,25598,25597,25596,25595,25593,25591,25590,25564,25589,25586,25585,25584,25583,25580
18025,21929,20431,13965,39790,26569,26035,5229,8542,37652,12330,1674,33335,30444,33864,3278,38760,21121,16135,3988,13625,16376,11506,883,34299,2880,20485,1957,9122,8872,28652,32956,38706,18126,5021,31721,11880,41362,35053,27558,36303,12228,7886,28851,25329,14919,16126,16128,25477,3585
0,26429,26427,26426,26425,26424,26423,26419,26416,26415,26413,26412,26407,26406,26430,26403,26401,26399,26397,26396,26394,26392,26391,26389,26388,26387,26386,26385,26384,26402,26383,26431,26435,26470,26468,26466,26465,26464,26463,26462,26461,26460,26457,26456,26455,26454,26432,26453,26451,26450
28166,4389,21138,24147,12289,37639,10122,41086,29550,1531,6153,40571,29574,16381,40765,25408,3773,17364,25295,13612,5690,8459,18597,21193,6312,18558,1168,5116,20860,20345,31001,14513,28055,1665,240,8315,6118,23084,6763,32769,15181,27147,8864,12767,2831,4982,4053,24886,2194,39802
24406,31725,9367,30104,21072,22023,402,33461,17314,27215,25854,41708,18624,38143,29850,15389,26220,25672,15753,26169,14290,40923,15167,20947,22563,12106,30857,2397,28057,13509,22075,22017,247,20527,8639,29939,39660,29969,13881,33333,7293,20129,12789,21899,36542,3957,23583,5540,29523,5289
25582,25237,36764,20440,37057,8295,19420,39162,23934,39744,33067,38402,23895,40267,41116,34368,27022,16903,22374,41679,41135,31129,17727,18867,39220,40704,40219,34720,18300,34201,36660,21101,10822,25589,24001,36510,20464,34243,27354,22684,14667,25142,12962,39663,9777,2722,37275,23072,23064,23502
551,3811,26226,39591,21110,35698,20555,13877,13747,41772,15614,30771,31723,30548,9969,12946,38622,9573,39280,35647,4671,36072,27739,40091,30946,29794,30530,31847,22913,20483,14870,2189,40222,8827,20558,25726,7878,37921,18543,22107,21160,28829,23311,24428,15060,28611,11434,4012,34823,27937
39827,38039,40295,7088,11332,6527,30837,8464,18431,27566,27586,39220,23475,34215,27634,13032,3872,37787,21370,41282,20436,18599,9808,6656,34392,40502,23933,15078,22342,4133,10481,39333,20859,18129,28830,13838,17925,17793,33915,8788,33922,8785,2897,8677,17821,8786,34310,34315,17823,34323
20549,31897,41464,7461,29021,12961,19473,36612,2540,11023,26978,5589,35597,2092,10674,18121,38167,31295,32956,29005,2775,13890,28945,7096,6781,16166,12390,27001,20038,41532,13838,11635,31816,7684,20234,19355,40991,14413,13359,15798,38557,31115,28276,41118,35307,38542,32823,34593,1929,5718
22927,37758,6173,31905,36612,23716,38590,24132,29801,38066,7497,11939,7066,14413,3473,3347,38037,3645,19420,29661,41711,11908,13110,21513,8773,10392,14514,13890,5589,31890,5582,39962,32143,8101,9969,34872,29280,34369,32907,19502,275,8137,12946,29372,15660,18214,13038,7096,1929,10407
10926,7510,35102,35103,26614,16847,7488,26608,26604,16859,35131,26598,7471,26592,16836,16867,35140,35143,35144,7456,35147,26584,16879,26582,7439,26572,7437,7436,26571,7466,16893,7514,7517,16795,26656,35048,16799,26653,7566,35057,35060,7558,16808,7556,7555,7552,16832,26643,16817,7538
37473,18053,34212,34167,33199,35449,32029,36844,4775,38321,34308,10406,12466,21766,37773,16436,2691,39746,3850,8962,6554,27800,28767,36596,2556,33872,38442,2492,7218,15947,25844,30663,27020,29209,37411,31455,38996,18941,36259,7426,30134,38261,25552,34890,26345,28018,14510,40246,37482,8880
20094,2562,30562,25693,7110,33181,18339,18336,24641,6706,27131,12228,34564,14431,10356,19464,18096,41367,41395,16476,19778,22579,35523,27674,22798,7288,36253,22824,21101,22648,2302,566,990,15084,3195,8657,2411,994,13069,8596,562,22975,36943,13073,2321,4792,40764,6529,4774,38238
11859,8575,26661,14299,30537,35935,4084,4248,24778,34969,3516,6799,25796,36017,14694,14803,40905,1542,14289,31522,31781,31755,38769,14527,14537,4735,34514,9042,21087,1523,41078,14128,32338,4997,1376,4968,4953,41001,32235,37138,40995,35431,21543,6857,13921,32087,23917,32084,32051,38646
38778,14034,24297,16889,16037,36505,126,32433,35943,40562,26943,31317,6295,41530,19453,11133,9491,30004,10588,18171,15138,29174,13119,27577,292,8888,20154,40921,22744,37447,41496,29522,11706,13704,12495,25802,33685,3202,21056,13232,4935,2897,14677,21811,7565,30215,12459,16345,16008,8688
28195,18476,4258,35878,24061,21382,26147,5233,19134,27303,13783,40382,2029,17821,34902,29614,31650,32482,8219,36700,3305,25642,1132,28200,24933,10906,16126,1902,37226,17096,2880,6809,33789,1786,3278,22052,8253,41879,31353,31913,901,31821,18496,17074,24014,31909,40953,15307,8628,20700
6130,2488,25556,29489,3935,18066,30660,5378,21391,32242,1623,2836,25363,9376,22518,31913,30693,34423,25152,30416,22039,6277,18121,13755,16145,34314,13804,1786,6273,14771,30397,25390,9832,30049,30114,9747,32011,1646,20040,25614,21867,3617,23743,25547,643,25498,13397,2047,21930,9144
21728,37350,8542,3825,2431,7726,23305,16429,11311,35596,13743,23252,36315,8039,7420,29956,13888,132,7701,40877,4258,2938,24331,26147,34659,15537,14797,27426,4684,21785,7744,41235,28153,11927,23233,36343,25869,24148,34670,25547,12687,28524,31129,19380,16223,31094,21064,38034,13821,25418
34129,36200,32718,13890,35936,8773,15798,21892,2837,4145,30730,41442,22544,20558,38810,38167,12071,38066,37930,8243,8928,23942,10679,26226,18145,32568,6156,29225,16341,11955,19087,24575,14413,37952,1448,7610,27374,40370,12074,24541,36882,33560,40382,17387,26570,32533,13354,24957,17383,7497
0,20259,36611,20257,20256,20255,20254,20252,36612,20247,20246,20245,20243,20242,20241,20239,36615,20237,20235,20234,20260,20261,20262,36610,20298,20296,20295,20294,20293,20292,20291,36598,20286,20233,36601,36603,36604,20276,20273,36606,20271,20270,36607,20268,20283,20231,20230,20229,20196,36621
23640,31759,41646,40929,37753,18411,2556,29537,33431,24572,4407,21810,38008,27637,20206,27800,20803,6765,35067,9051,33541,7486,31151,33199,30663,1900,17346,17401,17422,26404,23275,34890,41200,31645,16015,11656,37482,25213,28104,24206,32029,28018,23991,18736,36495,29040,13101,34510,39432,17277
20801,24816,25701,27115,14831,41095,790,28510,6626,15893,567,5796,40869,1019,36155,28200,14469,8554,3940,16136,3195,28156,6351,11853,4868,972,21507,11699,20771,34659,14419,10311,31872,34860,21610,21728,2984,21798,21808,2967,31912,34852,2987,14440,34883,14506,3158,21609,39782,14493
34036,9815,7420,24888,18969,36200,22730,20818,7147,14369,41286,10632,40907,35213,21539,11434,21559,21770,32644,21936,41118,20974,22107,33834,5246,23057,23942,33869,33466,11908,14484,595,15798,6926,16332,17261,29653,34872,38893,28543,18179,29380,35010,12818,19144,6051,34106,32231,38084,37921
15297,16852,7695,41898,38509,20971,15767,14425,28772,38568,2456,34502,39101,33483,24994,37535,21711,27434,15491,2139,33115,19592,28098,25363,39187,8146,40295,10300,33336,10497,27526,18431,33349,27566,31404,27863,39415,7978,8963,20436,9231,41933,24321,21835,41213,30837,6786,10682,28490,35830
20986,35981,35979,14054,14047,23171,4614,35956,23186,14032,14029,4637,23202,4639,35923,35911,14017,35876,4669,23233,13998,13995,23238,23248,4682,4694,4585,36002,36008,14071,36155,4483,14149,14140,4499,14137,36125,36124,23064,4520,36088,4526,35832,14113,4532,23091,36056,36054,14095,4556
28098,8146,33115,27526,6958,39827,13894,26521,40728,41853,7655,13283,25363,28276,41295,29540,29421,37954,29679,30738,32177,2726,18431,29964,10300,7915,27586,20477,18274,29021,2261,25995,40643,21414,21370,7236,9610,26645,4145,11998,29182,12272,29012,7610,17105,7695,17723,41285,33822,29801
0,12973,29228,12975,12976,12977,12981,29225,12983,12984,12985,29223,29218,29230,29215,29208,13000,13001,29203,29201,29200,29199,13011,13012,29194,29187,13018,12993,12969,29236,29242,12928,29270,29269,12932,12933,29264,12935,12937,12938,12941,29259,29258,12946,12947,12948,29255,12950,29252,12952
1060,17582,27607,32151,16165,24196,6827,7865,19049,6821,34607,7870,26373,9071,22405,6813,40723,22407,1241,14095,6832,20307,27604,22387,16647,39710,16646,16906,19104,15916,24220,25152,2601,40174,19085,25155,11965,11962,22381,10377,16638,14497,21436,37277,6800,36124,33292,1193,41398,32162
0,24484,24479,24474,24472,8193,24468,24499,24467,24456,24449,24444,24440,8208,24435,24464,24515,8181,24516,24575,8156,24573,24558,24553,24542,24541,24538,24524,8174,24523,8176,24522,24520,24519,24434,24580,24431,24426,8243,8244,24367,24364,8249,8251,24368,24360,8256,24358,8259,24357
28312,33083,12399,38852,3542,25237,13998,21880,5052,31202,37169,40593,36003,5457,19063,15077,14887,35585,35379,39251,296,1291,40008,34746,18845,12879,1282,11540,16757,33646,1303,41656,30937,36017,1705,30906,19766,22708,15245,8957,674,10028,3207,36049,2157,7337,1381,4434,27897,28594
14652,15351,17225,18777,14132,33894,9543,19697,40494,1490,32485,25123,31146,4583,12746,34005,1075,18171,35544,17265,39385,26742,15409,35642,26279,25261,9440,19264,34173,31306,14382,34806,30428,22381,40514,19073,14348,8092,23480,8238,30973,27581,37775,38170,5675,761,29266,9964,22191,21341
23574,17694,8411,23051,24977,39730,32483,19357,236,16387,10834,15649,36337,32145,11524,27101,22473,32574,21564,39209,4928,7938,26777,29825,35728,18507,30377,12577,4645,11115,14243,29683,25542,881,14342,20727,34248,19875,39270,16686,41893,16095,1564,35480,23516,21201,37369,13626,41645,10151
22239,2871,24013,33587,34547,41656,21411,33083,23186,4049,37221,16113,32110,16117,12788,32111,12787,23033,23032,23028,23202,12781,37249,37236,32224,32114,4055,37194,23066,12799,16101,37201,23063,37215,37203,4068,37205,4065,27037,37213,8433,4070,4080,16132,4024,16156,16157,22986,3987,8473
16231,33180,8464,33174,33167,8460,25853,15520,20169,33150,25869,33147,33145,15546,2823,2824,25883,8444,25890,33115,15577,20148,25906,15619,25837,2836,25827,2795,8496,20222,33327,33326,33315,25770,5137,15423,2768,33297,2771,15440,33258,15458,25782,15470,25805,33222,15475,25818,15488,33201
3223,36138,12754,17329,27723,21415,21414,21409,21408,21406,21405,21400,21396,21391,21390,21382,21380,21378,21417,21418,0,21376,21461,21460,21457,21456,21455,21451,21449,21447,21446,21445,21443,21439,21436,21430,21429,21426,21427,21373,21371,21326,21325,21324,21320,21319,21317,21314,21312,21308
9286,13099,6383,16600,30337,33831,15837,39873,5259,37100,25382,4281,19532,22066,6356,33055,6452,25682,26592,35246,1253,18816,5696,23375,17232,25317,26404,35514,39346,330,39190,19740,5706,29709,5181,5987,28581,11024,3194,12845,40297,8705,23793,11010,9623,39408,2691,27318,36900,33416
6798,26245,25024,24074,13422,10701,35528,39121,8383,31552,41101,6301,18133,23903,4117,30875,23979,14945,40699,17313,13793,19413,37856,28297,4713,6132,15845,5947,27773,8692,9227,7214,24166,10395,34378,18199,28337,24036,40858,31961,16551,37429,27223,36115,4626,22488,1951,4621,2133,2134
18126,17540,18499,1646,21716,2380,29699,33690,21107,27291,41251,1660,7410,25498,6475,41282,33527,11920,35740,11946,12063,6714,13126,1132,39843,12139,25642,12168,9739,13957,33705,35208,35211,4091,3708,40780,12081,730,37216,34208,13378,11565,1554,9935,11574,3473,11579,27471,34344,6242
12604,37092,36676,33035,35032,37094,24423,38884,20190,32533,32514,20234,23239,1261,31815,3064,38872,20283,24657,13626,12605,8381,33691,2717,27578,27564,7291,36054,7431,3882,26067,26082,30416,30444,27810,16524,40957,14481,17357,31223,35387,5715,22175,1217,24612,22145,19218,5768,38050,14516
30416,22571,40624,32718,40627,33333,23462,25669,17606,4797,28937,41594,4777,31615,264,37464,34838,13534,36166,39328,37373,37372,30202,31853,3113,8251,3103,8244,40327,18499,39280,19904,34249,15961,26978,3750,11573,27078,20816,8633,22354,2987,6481,2969,8156,37548,33717,27425,21815,6922
35252,7795,7800,35998,7830,33728,23600,33688,23465,40421,40452,3465,22993,12485,40624,3494,34081,773,3572,25091,7297,967,2452,24786,24729,15225,7392,24474,24368,33448,15268,7559,36090,18293,25133,35876,22837,11613,11617,8653,21723,345,14863,35722,8872,14804,21074,34699,41515,41521
39716,3645,25177,17105,23619,9969,14413,10964,4218,40802,28752,83,13110,39280,24957,7497,38037,10381,13819,35307,6173,4684,33822,36044,28276,6588,25056,10407,7066,21350,36882,1448,36714,1702,7684,11301,9183,2837,11370,32168,27151,20268,11939,38987,41285,8208,29005,40581,16145,11908
4251,33300,14969,26051,39084,39101,26082,6130,20445,20436,6145,33201,39133,20508,39135,20398,39152,33174,26163,10943,39160,26169,6184,2049,33135,2047,10924,2080,39061,25997,2139,20638,20636,25883,20626,14880,38985,25906,25916,14892,2179,6047,11077,25942,6060,33353,2163,2162,33338,33336
36000,25134,16677,16651,14657,18253,5632,40977,40631,21200,40259,14760,39123,16548,35105,22967,21598,32810,32797,28504,1307,14485,39887,39445,8516,20632,20677,25979,27874,3901,10833,20040,13584,20873,24952,8330,28117,10542,8728,5072,34391,2108,7448,1615,30041,35803,19339,7991,26220,9025
7506,11811,31771,4091,12533,4361,3301,13543,14745,11720,21349,16801,21938,37610,38430,32760,40484,7709,6565,32432,25407,10177,7152,25641,32962,7229,25669,3539,27872,8492,40750,2715,9982,35072,7239,27943,9976,38557,31372,33044,27908,22185,1998,20484,27899,25629,18268,7175,23868,18276
3432,11597,29909,17105,12071,34299,34313,29956,9409,18653,36072,7847,13659,33097,29005,12605,11462,32228,10759,26135,6984,15613,34958,10577,15437,29421,23857,31178,27328,15102,35134,27301,40574,35178,14818,17835,24197,6874,27195,35480,39899,6867,3308,38121,998,24364,6901,23616,31295,7746
37533,21775,36072,8738,37266,9153,2199,17965,40527,7039,962,33921,35923,6955,18635,31195,10357,7153,14234,11386,38789,26471,7989,12688,12681,29174,16441,4503,37774,11582,38903,41727,8832,13525,25440,31766,683,18379,16962,4257,34977,39838,17930,10734,12952,21414,9428,2219,22228,2903
514,18722,13148,33106,29563,10379,509,28953,40309,36064,10330,21071,34944,2720,1070,27586,38509,6468,15569,2488,29039,34919,37349,40890,2834,2836,16777,23638,39827,9808,21016,17277,27775,20337,10924,38945,37954,14240,22342,38550,10300,327,27566,25248,34915,21097,27558,13528,2456,39101
9832,36088,22994,17839,17548,6882,7900,6655,31254,16532,567,19189,6645,33766,17793,7484,12557,7243,67,9886,11256,38147,21507,25649,31853,37349,41334,36768,23738,27411,11936,18291,4868,13819,13378,6247,40904,35981,22517,36394,38365,33449,33939,9077,8898,13397,41270,17433,33735,11483
2626,15568,23595,30481,36929,24694,21561,39707,33685,23698,35106,6753,26406,2388,25865,20743,668,5384,28123,2140,24178,29352,9480,33419,28989,28072,12819,5609,31208,4679,215,8882,18254,14252,16958,22606,3351,12942,14882,16943,20690,2522,29028,31728,35130,20032,29913,28900,14468,5660
18262,15491,33115,27402,32900,38743,36091,35212,41898,13450,9832,9661,12552,33543,23057,25906,28490,31723,23275,34287,29257,40643,23536,14396,21835,10300,13541,32914,27035,21670,38429,27026,7574,7572,2806,38414,11729,32312,7564,21708,27006,21720,26475,32295,37645,38436,2788,27090,32239,7057
0,23755,23752,23743,23741,23738,23735,23734,23733,23731,23730,23727,23723,23722,23721,23720,23719,23717,23715,23713,23712,23711,23758,23760,23764,23766,23827,23823,23822,23815,23810,23808,23806,23805,23798,23795,23705,23791,23783,23781,23780,23778,23775,23773,23772,23771,23769,23768,23787,23829
0,23915,23913,23911,23910,23909,23906,23905,23902,23898,23892,23891,23885,23884,23882,23881,23878,23876,23875,23874,23873,23871,23918,23868,23920,23930,23969,23967,23966,23965,23964,23963,23961,23960,23957,23953,23952,23951,23950,23946,23945,23940,23939,23936,23934,23933,23932,23926,23867,23866
22493,29365,11617,5185,5999,13638,20246,12105,31718,31726,41620,9301,19618,39859,40862,9360,26376,15361,28652,5064,9161,9376,23238,15537,31595,39934,23305,31510,15660,15708,39962,8845,23148,19746,31843,23389,14420,10175,22556,20044,26677,10044,35280,26623,1630,28430,35330,26569,9857,22773
2092,5246,32110,32925,6589,17176,4368,20477,4438,25177,31740,7282,14670,20558,33691,31614,13890,39564,16653,41279,28543,26629,1929,41542,6230,17421,38622,19484,37108,38663,6769,31890,28765,14682,9301,6138,11,8788,6549,12930,10674,9602,27578,9573,37235,16019,4012,19444,3678,5540
11718,34576,13395,21361,31667,5524,5953,19818,11472,37482,33522,13103,6961,20949,23890,35934,16822,40220,4867,35693,38331,11433,7523,32518,33792,28922,31648,22629,2220,726,26248,18850,10878,32241,5764,33261,8914,4534,21977,8699,41269,17623,33316,469,20675,5638,7741,24166,24074,31915
9335,31836,35483,28692,24868,30257,6882,11443,2087,37030,8550,40324,38235,11455,7794,7795,567,31853,33154,32434,36322,37013,13528,30726,3599,8001,40452,9641,2108,30734,533,40426,35433,31821,12518,38204,4931,11390,11403,33231,38208,39269,7353,9644,9413,32438,38251,16854,36250,40177
5329,17199,20661,41825,22398,1701,26166,40673,24778,28247,7337,39750,21606,23083,1938,2508,18792,1070,30901,20771,350,12681,517,14747,7457,30318,40939,27803,12667,6210,28055,28612,7175,24999,5116,10949,8554,14050,2444,5561,12950,3195,14378,2456,13260,21035,21775,30489,25061,26704
12810,21770,5328,38692,34644,38690,38688,38686,2431,5308,21790,34675,21792,38677,2439,34680,34682,27132,21806,38667,2417,14686,27200,27205,27248,34590,21701,27242,34601,38735,21703,21710,5355,27235,14744,10797,14741,10804,14738,21743,38713,21752,27215,27202,14685,34696,10881,5247,10944,14619
0,22891,22889,22888,22884,22883,22881,22876,22873,22871,22868,22864,22862,22860,22859,22858,22857,22856,22855,22853,22892,22852,22893,22898,22951,22950,22947,22946,22943,22940,22935,22934,22931,22929,22927,22924,22922,22917,22913,22912,22910,22904,22903,22894,22952,22849,22845,22779,22778,22776
0,20157,20162,20163,20164,20166,20167,20174,20182,20184,20185,20190,20192,20194,20196,20199,20201,20202,20207,20211,20216,20219,20221,20222,20227,20229,20230,20232,20234,20237,20156,20151,20148,20146,20040,20041,20043,20044,20047,20052,20060,20064,20071,20079,20080,20083,20086,20093,20242,20097
0,25196,25195,25194,25192,25189,25188,25187,25184,25183,25182,25180,25178,25177,25174,25173,25172,25171,25170,25168,25166,25165,25163,25162,25161,25160,25198,25159,25199,25202,25243,25242,25240,25238,25237,25236,25235,25233,25232,25230,25227,25226,25224,25223,25222,25221,25220,25219,25216,25212
0,25995,25994,25992,25991,25989,25987,25986,25981,25980,25979,25978,25977,25976,25974,25973,25972,25971,25968,25967,25966,25964,25963,25961,25956,25955,25954,25953,25997,25999,26001,26002,26051,26050,26049,26048,26047,26043,26042,26041,26039,26036,26035,26034,26032,25952,26027,26025,26024,26023
0,25672,25671,25669,25667,25666,25663,25661,25659,25658,25656,25655,25654,25673,25651,25649,25648,25646,25644,25642,25641,25640,25638,25637,25636,25635,25634,25650,25679,25680,25685,25734,25731,25729,25727,25724,25723,25722,25721,25719,25715,25713,25711,25709,25708,25706,25704,25702,25701,25699
0,27220,11037,11038,27217,11041,27215,11044,27214,11047,27212,11049,11050,27211,11052,27208,27206,27205,27202,27200,27196,27189,27222,11064,27228,27231,27270,10994,27269,10997,27258,27255,11002,27254,27247,27245,11007,11009,27243,11013,27242,27241,11019,27236,11021,27233,11024,27229,10991,27187
0,25704,25702,25701,25699,25697,25696,25694,25693,25691,25690,25689,25688,25686,25681,25680,25679,25677,25676,25675,25673,25672,25706,25707,25709,25711,25750,25748,25747,25746,25744,25743,25740,25738,25736,25729,25671,25727,25724,25723,25722,25721,25720,25719,25718,25717,25716,25715,25726,25753
0,22831,22833,22837,22846,22852,5896,22853,22857,22862,5886,22888,5882,5881,22891,22892,5878,5876,22894,22898,22903,22910,5870,22917,22825,22818,22812,22796,22612,5960,22620,22633,5954,22646,22647,22652,22676,22677,22689,22927,22701,22705,5934,5928,5924,22746,22765,22768,22776,22785
21886,14239,25314,3104,25312,25309,25297,38029,25292,25271,6389,14253,3117,25241,14258,6384,25235,25230,3126,25226,39779,38036,14275,25204,25198,3138,14234,25187,25336,25341,6432,6430,25485,25471,14173,3060,25460,14180,25452,14184,25446,25440,25436,6421,41469,25429,14185,25425,14190,3078
3872,29021,36343,25772,27392,34222,15584,15647,15648,39971,15686,4494,4480,37389,15788,15791,22347,4476,15881,35466,40032,22635,22669,30373,22790,15161,27327,15232,30525,3504,34193,30522,22755,5814,22720,618,37304,30469,15426,22696,15450,35524,35448,22268,37440,27696,27726,3622,21820,21757
21998,18589,30717,37133,2792,20818,3315,36155,37730,16610,13462,24078,16504,21035,5433,34939,25455,13645,26403,18664,40279,11699,20024,33352,7175,28764,19878,20453,19340,34631,3940,5871,28166,26721,36599,21724,6189,24947,6250,11807,32637,24765,27919,40527,27131,38131,33547,35365,34852,15340
20768,7786,34901,34941,39469,7889,39336,7940,22391,39255,27661,18006,27701,8024,8036,27729,39131,13382,13362,39030,8148,38998,1728,27807,8202,38883,27837,27893,38764,2869,13705,38701,27474,17851,23549,26453,6652,26601,40233,23359,40100,34399,40055,26813,1844,26817,23046,39942,39924,1279
12535,35861,19081,40375,32309,34008,5685,17286,4691,25802,9405,25527,12486,202,1336,1967,30274,861,32028,7565,9462,28232,33266,17594,331,30744,39515,5872,10862,7076,19970,33463,15332,13288,31839,33445,18929,34839,2138,2932,5658,27940,36248,36587,29546,33839,26010,19735,25603,14010
5271,33550,10356,18254,9540,19853,12230,40760,487,16570,34896,6572,38457,21522,24365,16201,13873,26218,6806,8904,24885,29913,29884,41371,20218,17417,34631,40111,12497,5905,36857,33053,14113,3987,29332,28190,17981,19324,2926,107,21113,5633,21730,18546,30347,7950,7558,31224,35738,23541
3950,11517,8735,22072,25336,21350,16021,5840,36866,40924,40091,30614,27152,11301,11354,26570,25638,30149,41550,7610,29145,23416,36397,33343,16222,36041,41723,18653,39821,13112,20957,23389,33834,31273,3425,22846,13890,3450,30066,17723,11998,34872,1448,35307,6901,20029,34794,36736,27305,41362
25685,18461,12146,29176,12145,24719,36710,34490,18836,27052,12135,24717,29182,19331,29165,29164,27057,40982,27058,40981,29161,24708,15893,12117,22428,18834,34494,2915,2914,8954,29208,37950,8958,12182,5796,34507,8960,12176,12173,2894,22381,12171,2897,41002,18460,24724,12168,37954,36712,5790
31726,9561,38550,12432,475,32956,24784,23969,27914,524,15333,26677,12358,25644,13283,21195,33150,13297,17086,36377,33189,30956,21121,33283,18962,1727,23882,26781,33326,25577,13215,17236,10336,36719,37350,5229,37278,37273,21696,31353,31339,32533,5087,25888,9188,37030,327,28892,22701,24708
16022,6645,6655,8928,38044,27937,27950,27957,19489,6665,28005,12274,37954,12386,12407,8898,19380,37883,12432,37862,19335,19254,19242,28023,12485,12233,38147,20028,27302,27303,27305,27377,27411,19948,12145,27515,27558,27841,19746,6596,27634,27714,27728,38217,38181,19584,38172,38169,1143,4257
25700,6534,40278,14131,5230,19406,28584,19417,28576,23471,28557,25683,20684,28556,25651,2869,35908,22397,31418,41285,17192,7724,6490,34823,22410,17141,15614,20784,9256,9248,17106,20769,18375,700,39373,31529,17118,731,39371,7660,6549,41347,39367,19393,15619,37081,29941,723,38410,707
20109,7731,33689,16357,37977,37975,37973,37971,3727,37967,24206,37964,7719,24213,37959,24216,12215,16326,12219,3752,28714,3754,7706,12232,7700,28708,33726,28701,3709,16367,24173,16369,3640,38057,7789,24122,38046,33637,24127,33639,28789,28785,12154,33650,7769,33731,3669,33662,3677,24153
32210,5080,37197,21419,34014,12175,666,12188,27957,4875,36918,12317,36802,7755,30698,28298,36768,28200,41057,14715,14804,2108,31771,33215,8394,33335,37533,20201,41369,8493,33504,3278,14853,11927,27872,33735,10351,8804,21568,630,40490,40487,5283,21965,9166,9234,18455,3881,35900,18692
35682,36786,27837,36790,33876,9266,33859,9347,31287,21807,29745,3234,27846,14573,9217,9245,36765,36762,1141,21657,9506,14392,27136,41395,14393,26083,9482,21687,41401,3162,24954,14429,19034,3169,9211,36676,33825,21841,3318,21933,8978,1042,3331,36974,36950,26148,1030,33719,24861,1024
